pullNumber,commenter,comment,state,html_url,submitted_at,commented_commitID
2701,ctubbsii,"-1

I don't think this change should be made. It removes a guard against accidental renaming changes or incorrect naming, and effectively tests a tautology.",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2701#pullrequestreview-972903380,2022-05-13T22:07:15Z,861fa17d6c0a4f6de2061eeee4aba9d1fcfc0c75
2707,ctubbsii,"If this is going to be done, I'd rather it be done without the redundant extra configuration (see my reasoning below).",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2707#pullrequestreview-985631572,2022-05-26T01:33:07Z,7542dfe0e9553ee7db02c52a9466dc5375ee49a0
2709,ctubbsii,"I'm not opposed to using a better cache API, but I think there's a misunderstanding of what this is being used for.

It should not be an LRU cache. We are using this ""cache"" to track all the instances that have been created, so we can explicitly close them when the last legacy client has gone away. This is part of the ""SingletonManager"" code, and I anticipate removing ZooCacheFactory as soon as we can remove ZooKeeperInstance, hopefully in 3.0.

So, it might not be worth doing anything here other than removing the obsolete TODO. But, it definitely shouldn't be an LRU Cache... we need to track all created instances... not just the most recent ones.",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2709#pullrequestreview-974598466,2022-05-16T21:40:30Z,ecdddb63239a935413d8ff26ed4060b0afe17490
2711,ctubbsii,Can this be configured to use 2 space indent? 4 spaces is just excessive.,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2711#pullrequestreview-974572672,2022-05-16T21:11:57Z,d95b47f2e74c7ecf53be9b92f44091b731060179
2712,dlmarion,,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2712#pullrequestreview-975367189,2022-05-17T12:21:51Z,f3a36850070b17f07d30be1342ba4bbd5058a4f8
2716,ctubbsii,"Overall, this looks good, but that helper method can be ""stream""-lined :smiley_cat: ",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2716#pullrequestreview-976236137,2022-05-18T00:49:38Z,2e852eeeeb21c11bbf3a530eb6eabdeac8428ca5
2724,ctubbsii,,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2724#pullrequestreview-982322531,2022-05-23T20:51:32Z,a8505ddfe9eb927470b1d9bd01f199e7dcb040c0
2724,DomGarguilo,,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2724#pullrequestreview-983272564,2022-05-24T13:57:47Z,1708f26c0ac78810549f156456983671917a4942
2751,ctubbsii,,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2751#pullrequestreview-992725405,2022-06-01T22:12:35Z,930b653d10dec5404499b06db1ba387620b9828f
2767,dlmarion,,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2767#pullrequestreview-1017354573,2022-06-23T16:57:15Z,243b8651fb21c04478310752ab02ef490764c3e4
2769,ctubbsii,"I like the approach for keeping ServerConfigurationFactory up-to-date after tables/namespaces are deleted, but I'm not sure about moving the snapshot refresh stuff into it, or the other changes. Can we just handle the table/namespace deletions and update ServerConfigurationFactory first, and then evaluate the other changes in a subsequent PR?",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2769#pullrequestreview-1003427229,2022-06-11T06:05:00Z,bb3fc2c99548a15dad303dcf8cefcb6f0cfbfaaa
2790,ivakegg,,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2790#pullrequestreview-1025321547,2022-06-30T18:35:11Z,db1d9cd6fc392f81b8e7c93b1c12d453a1e00f7c
2798,dlmarion,,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2798#pullrequestreview-1028491379,2022-07-05T11:41:14Z,12242708e7ed3897a80169ce46a9d988573199bb
2801,dlmarion,"LGTM, one minor comment. Would you be able to include some output with content from your test in a comment on the PR so that we can see what it looks like?",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2801#pullrequestreview-1031786419,2022-07-07T15:39:34Z,b0b5816f006f3bb4483598ae2933bbdb5f2073c5
2801,milleruntime,,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2801#pullrequestreview-1043290666,2022-07-19T12:15:08Z,36bfe1cd9c66d9f00d68881491f833a502218fd9
2811,milleruntime,,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2811#pullrequestreview-1060834722,2022-08-03T18:40:03Z,5047867a217e16b9756dedaf3f8edac97628c414
2817,milleruntime,Looks good so far but I think the command could be improved a little bit. The default behavior (if the user doesn't provide a parameter) should just be to list the locks. And the command `tServerLocks` is a bit awkward to type. It could be shortened to something like `locks`.,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2817#pullrequestreview-1048306209,2022-07-22T19:24:51Z,df081dc361a4a9f632a3913e7771ed0280c8d55c
2817,milleruntime,I made a PR to your branch with some ideas. I still couldn't get the usage to print though so we might just want to drop that method as well.,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2817#pullrequestreview-1066802778,2022-08-09T14:12:51Z,138aad0c36dcf31f3326f02f73e9bda14303ef7e
2824,milleruntime,I think you can just make `lastMemoryCheckTime` a private member of the class.,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2824#pullrequestreview-1049505458,2022-07-25T13:51:18Z,62d660ddc5f3a4cff2770f447bafdfec9588e8c0
2831,milleruntime,I think the methods for `StoredStabletFile` should have separate implementations. See my comment https://github.com/apache/accumulo/issues/2830#issuecomment-1198057276,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2831#pullrequestreview-1054175964,2022-07-28T14:16:36Z,9b428dc4585caebcab80f68bd8d80950b90b93a9
2847,DomGarguilo,,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2847#pullrequestreview-1087489888,2022-08-26T20:30:50Z,2ce1953f470169cad5023376359c3556bff5d5b4
2858,dlmarion,I think you may have misunderstood the task here. It was to remove the `throws Exception` from the method declaration and replace it with the actual exceptions being thrown in the method body. ,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2858#pullrequestreview-1065455409,2022-08-08T16:21:14Z,eaa30460cbadc72f1e4da7f9fa27e4a3a948fc68
2870,dlmarion,,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2870#pullrequestreview-1069578267,2022-08-11T11:43:05Z,06a42b9d44ce821aa50de182f2b2a5ce698dc187
2880,dlmarion,,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2880#pullrequestreview-1081969836,2022-08-23T11:29:45Z,3bf0b901c631915128e5a26e6e8a165a552316d3
2881,DomGarguilo,I think you may need to revise `KeywordStartIT.checkHasMain`. I ran it on this branch and it fails since some of the main methods were removed and that test expects them to be there. ,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2881#pullrequestreview-1072724460,2022-08-15T13:58:58Z,0b2a06daad9af0ba92b359b07762bf8f33cab0e2
2882,ctubbsii,"I cannot find any documentation that says that setting this flag automatically enables some diagnostic options. Everything I can find seems to suggest that you need to set this flag in order to *manipulate* these diagnostic options (to diverge from their default, which may already be on). So, unless we are using a diagnostic option by default (if we are, which one?), there's no point in us setting this by default on its own, because a user can always do that when they want to use one. The same goes for experimental flags.",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2882#pullrequestreview-1095044958,2022-09-02T15:29:09Z,9a2509277bfb6471ea39e3e086ef3e80dc7a2a16
2895,dlmarion,,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2895#pullrequestreview-1085965388,2022-08-25T19:05:25Z,d3bf1aa0b37e063e6a7534563cac5080fd9e0c75
2900,milleruntime,I like the new `getDiskUsageFromMetadata()` API method but I don't think we need a separate shell command.  You should just use the `DuCommand` but have a `-meta` option that will call the new API method instead of the legacy one. This will allow you to reuse some code in the Shell.,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2900#pullrequestreview-1088713104,2022-08-29T13:36:59Z,e807c98771b87c5fc3942694c37cbd2f5e1f767a
2900,ctubbsii,"I do not think we need a separate command to get the size information from the metadata instead of HDFS. I also don't think we need a separate flag to determine where to get the size information (unless we are willing to tolerate ""exact"" vs. ""approximate"").

The existing DU command works by computing the storage used exclusively by each table provided, as well as computing the storage used by any combination of tables.

For example, in the following output, it shows:

```
root@uno> du -p t1
                     620 [t1]
root@uno> du -p t.*
                     207 [t1]
                     207 [t1, t2, t4]
                     206 [t1, t4]
                     244 [t3]
```

Table t1 uses 620 bytes for all of its files. 207 of those bytes are used exclusively by itself only. An additional 207 bytes are used by t1 but shared with t2 and t4. An additional 206 bytes are used by only t1 and t4.

This behavior is important because `du(table A) + du(table B) != du(table A, table B)`, and this tool helps show that difference. This is very different from what we can get from HDFS, which is `sizeof(directory)` or `sizeof(file1, file2, ...)`.

Where it gets the size information for each individual file, though... that could certainly be changed to use the metadata table instead of going to HDFS. However, the sizes in the metadata table may be approximate or absent. The logic could determine if the size is exact, approximate, or missing, and then get the size from HDFS to fill in any gaps.

I would be in favor of making a change to get the information from the metadata table instead of HDFS, if 1) we can be sure the information is there, and 2) it actually is more performant. But, I would not be in favor of adding new commands or flags to decide where to get the size information... the sizes of the files have only one correct value, regardless of where we got the information... it'd be confusing to have two options.
",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2900#pullrequestreview-1094162469,2022-09-01T23:28:35Z,e807c98771b87c5fc3942694c37cbd2f5e1f767a
2900,milleruntime,"Since you made TableDiskUsage abstract, I think the static modifiers on the methods should be dropped in favor of the use of POJOs. I started making some code suggestions to fix the accesses on the methods but these changes require moving some logic around since the constructor of MetadataTableDiskUsage takes a set of tableIds. One of the methods could also be private.",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2900#pullrequestreview-1107337830,2022-09-14T12:37:26Z,125452b692f2a6af293c5403d7773d98f3a05c99
2900,ctubbsii,"I've been sick the last week, so I am not sure where we're at with this, but it seems to me that there's a lot going on in this PR, more than just getting the sizes from the metadata. There are API changes, shell changes, subclasses to preserve old and new code paths, etc. I think a lot of that is overkill, and this PR could be made much more simple by just focusing on changing how the sizes for the files are obtained, rather than doing all the other changes.",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2900#pullrequestreview-1109555981,2022-09-15T17:09:14Z,20e50d829b842464a05cc8da3abbb7d592d99fe0
2900,dlmarion,Looks good,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2900#pullrequestreview-1117316677,2022-09-22T16:17:41Z,5d83466c87cf5aa69ff5d7c0a4f973d7af7b86ef
2902,dlmarion,,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2902#pullrequestreview-1090670440,2022-08-30T16:55:05Z,abd3e70d5162b14004584d5d89d1e0d8104afadc
2906,dlmarion,,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2906#pullrequestreview-1091794369,2022-08-31T12:28:09Z,afa1c36c2b1e88ddc0e86b35976e59b3c5709ad1
2910,dlmarion,,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2910#pullrequestreview-1093583530,2022-09-01T15:16:04Z,860c5a65505b7f69e198e67989f852b8c1f50ca7
2910,ctubbsii,"I think I would prefer deferring the shell changes to the future, so we can have a dedicated ""tableinfo"" command. This PR can be updated to only include the API changes, and remove the shell changes, and then we could merge just the API changes (and corresponding tests, of course), without the shell changes.",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2910#pullrequestreview-1095088421,2022-09-02T16:11:20Z,4c51e8b7d16cc309f93536c19e1d2d11c6f89480
2917,EdColeman,"Can you provide context for this?

Recently I helped troubleshoot an issue where the ZooKeeper ACLs were incorrect (see https://github.com/apache/accumulo/issues/2890). If this is intended to help with that situation, it may not work.

In that case, the permissions on the nodes were such that an authenticated Accumulo ZooKeeper session did not have sufficient permissions to change the ACLs on the nodes. It required using the ZooKeeper ""super-user"" technique to modify the node's ACLs.  Unless shown otherwise, I'd assume that during the upgrade, the code would be running with Accumulo auths and also would be denied permissions to modify the ACLs.  If the ACLs cannot be modified by any authenticated Accumulo user, the best we may be able to do is fail the upgrade.  Which was effectively what was happening because the upgrade code could not write new configuration property nodes. However - an explicit fail, early in the upgrade may make troubleshooting the root problem easier for users

The other issue is that this seems to set everything to PUBLIC - which is only valid if it it knows that nothing has PRIVATE permissions.

It may be be safer to walk the ZooKeeper tree and modify the permissions only if they do not match expected permissions, accepting PUBLIC or PRIVATE as valid ACLs and leaving them untouched.",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2917#pullrequestreview-1099892042,2022-09-07T22:31:01Z,5a15ed77728c8c33be8dd4f8569ce0cce634f1f6
2942,EdColeman,Looking at the build failures there appears to be class not found issues against some versions - retracting approval until resolved.,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2942#pullrequestreview-1112196688,2022-09-19T12:50:55Z,d682331e1f1e6dfbd1f62a2744d7d0547a147181
2965,cshannon,"Overall this seems good to me with a couple small changes suggested.

The only other thing I noticed, which is unrelated to the changes here, is that inside `TableOperationsHelper` we are getting the root prefix several times and then appending "".opt."" several times. 
```
String root = String.format(""%s%s.%s"", Property.TABLE_ITERATOR_PREFIX,
          scope.name().toLowerCase(), setting.getName());
```
and then you see `root + "".opt.""` etc

This might be better as a follow on PR for general code improvement but I was thinking it probably makes sense to move all of those calls into helper methods, for example:

```
  private static String getRootPrefix(IteratorScope scope, String name) {
    return String.format(""%s%s.%s"", Property.TABLE_ITERATOR_PREFIX, scope.name().toLowerCase(),
        name);
  }

  private static String getRootOpt(String rootPrefix) {
    return rootPrefix + "".opt."";
  }
```



",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2965#pullrequestreview-1143180596,2022-10-15T12:40:49Z,5f5a5f89eca0303047dc0270f657ac5dd3c820d3
2967,ctubbsii,"I would prefer we not automatically retry. I would rather throw the ConcurrentModificationException. This should happen rarely, but when it does, it should be made known to the user, in case they want to do something different... like check with other groups who made the other change to see what the actually configuration *should* be. And, we shouldn't be hiding potential errors in user's automation, if they unintentionally have multiple processes changing the configuration without being aware of that.

I think for maximum flexibility, and minimal code maintenance burden on our part, it would be better to let users decide how to handle retries if they wish.

So, I don't think we should do this.",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2967#pullrequestreview-1124106457,2022-09-28T17:32:58Z,3873e94a351a8077601ccb437d0e4e08f6fc25c0
2992,dlmarion,Looks good. Agree with @Manno15 that the prompt should be changed to match others.,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2992#pullrequestreview-1128251687,2022-10-03T12:02:05Z,eae9ffc045fa8a26f8c9eef63d96b9afd6a7f880
2994,ctubbsii,,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2994#pullrequestreview-1129040538,2022-10-03T21:33:07Z,307d4640b7c4cf0fe0ff27fe407a0decbc47981a
2994,cshannon,"Overall this looks good but I created a PR to this branch as I think we can reduce the redundancy of the code and make it cleaner by having the permission check methods throw an exception instead of checking the boolean value and then throwing if it fails for each check. See: https://github.com/dlmarion/accumulo/pull/36

",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2994#pullrequestreview-1134747816,2022-10-07T15:44:31Z,41e3b4d7b688d4155c42dd8297f3b7aa27c9c7f6
3001,cshannon,,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3001#pullrequestreview-1134553086,2022-10-07T14:10:28Z,8a4585cc89a1d4073fe677c0bdaea0feabb40ac9
3003,cshannon,"I think this mostly looks good but I think a couple things could be changed which I left comments for. 

I also think some of the testing should be improved a bit specifically for `ConfigTransformer` and `ConfigProperyUpgrader`. Since this is upgrading properties I think it should be well tested as it wouldn't be great if the upgrade logic failed and broke an existing install when a user upgraded.

1. `ConfigProperyUpgraderTest` was created but just uses a mock `ConfigTransformer`. It also doesn't test much other than the normal path. There's some edge cases that could be tested I think to make sure it handles errors. For example test what happens if the legacy path is bad, etc.
2.For `ConfigTransformer`, there are a couple integration tests (only `ConfigTransformerIT`) but not many. I think it might be useful to create a test specifically for `ConfigTransformer` (just like you did for `ConfigPropertyUpgrader`) to test the new behavior (using mocks, etc) and run through the different edge cases and scenarios to verify it works.
3.Lastly, I think both `ConfigPropertyUpgraderIT` and `ConfigTransformerIT` could use some extra tests to exercise the new behavior in more scenarios.",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3003#pullrequestreview-1143300828,2022-10-16T15:17:11Z,1840593585d661a9172cdd7b38d6a00a4acf6545
3011,dlmarion,,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3011#pullrequestreview-1137299371,2022-10-11T11:25:57Z,afefe0fa489040ef6318f862e15bebf0e5c38d85
3011,ctubbsii,"I don't think this is needed. The root user does not need to be granted these permissions. If it wants to write to the metadata table, or alter its configuration, or any other table in the Accumulo namespace, it can grant itself the required permissions. They should not be applied by default.",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3011#pullrequestreview-1138109334,2022-10-11T20:23:49Z,afefe0fa489040ef6318f862e15bebf0e5c38d85
3014,ctubbsii,,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3014#pullrequestreview-1138102129,2022-10-11T20:17:36Z,8b58d16425028fa3a0119c634898c27c19e34fb8
3015,cshannon,"I just tested this this looks good to me, nice work @dlmarion . I really like the recent changes here as the messages are very informative/helpful for the user so they know exactly what they are allowed to see. I also think the addition of using the SYSTEM permission check is a good solution as now the root user can see configs so solves that problem.

The only small nit I had is I noticed that when the error message prints for the default namespace it just shows up as an empty space since there's no name:

`2022-10-13T05:36:56,430 [shell.Shell] WARN : User unable to retrieve  namespace configuration (requires Namespace.ALTER_NAMESPACE permission), error: Error PERMISSION_DENIED for user user1 - User does not have permission to perform this action`

I was thinking maybe we should do something like print it's default if it's the default namespace (empty name), something like this maybe:

`2022-10-13T05:36:56,430 [shell.Shell] WARN : User unable to retrieve default namespace configuration (requires Namespace.ALTER_NAMESPACE permission), error: Error PERMISSION_DENIED for user user1 - User does not have permission to perform this action`",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3015#pullrequestreview-1140458591,2022-10-13T09:46:30Z,34fe538a617b7c3fda3edfd6b2ea7ff9f69745b6
3025,cshannon,"LGTM with the same suggested change in the command that I suggested in #2965 as well.

The helper class here also has the same code to get the root prefix and root opt that I mentioned in my comment here https://github.com/apache/accumulo/pull/2965#pullrequestreview-1143180596 so moving that logic into helper methods (if we want to do that) is probably better as a separate PR since it would touch multiple files and don't want to mix unrelated changes. ",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3025#pullrequestreview-1143185163,2022-10-15T13:00:04Z,409c4c6a5f52548c662977d32430a88cb81bf634
3036,cshannon,,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3036#pullrequestreview-1151000321,2022-10-21T13:53:42Z,d2f7953539d01a8f25e8fd28a10fc299a8cd4ec2
3056,ctubbsii,"I would strongly prefer not having MM/dd/YYYY format. It is very confusing to me, having a military background, and living overseas for a bit. YYYYMMdd is better, because it's sortable, and europeans use dd/MM/YYYY, which is often indistinguishable from MM/dd/YYYY, enough to cause confusion.

The human-readable long format is better in that regard... no ambiguity or confusion. Something like dd-MMM-YYYY might also be okay (e.g. 04-JUL-1776), but please avoid anything that results in MM/dd/YYYY.",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3056#pullrequestreview-1160386205,2022-10-28T17:13:45Z,e5ba050d9686504b39c21d99d93d7e41f2a882a4
3056,ctubbsii,"The current changes have issues. In testing the latest variant, it seems that while the logs use ISO8601 local time, this JavaScript forces the monitor to be in Zulu time, and removes the ""T"" from the ISO8601 format. I'm not a fan of the ISO8601 format here, because it's not human-friendly, and it has had so many variants, each slightly different, you never know what you're going to get anyway, if you're going for consistent output. It seems like these recent changes in this PR were intended to try to satisfy making the monitor show things similar to the logs. However, it has not achieved this goal, because, at least in my testing, the logs are shown in ISO8601 local time, and these are shown in a slight variant of ISO8601, non-standard, and in Zulu time.

Furthermore, I think this goal is not a great goal in the first place. The monitor is supposed to be very human friendly, and the locale string that we were using before is the best way to get that. The logs are often computer-parsed, and the user can customize them heavily, based on whatever log configuration they provide. These serve different functions.

Yes, I agree that the default locale string is a bit long (I don't think it needs the name of the time zone... just the UTC offset, for example), but it's not necessarily long for everybody... just your local browser and operating system's locale settings, which is machine dependent.

And yes, I do think it would be convenient to be able to easily look up something seen on the monitor with what's in the logs, but if you're relying on the logs anyway, you should probably use a proper log collection for your cluster, and not care what the monitor is showing you. The monitor is not intended for advanced log analysis.

I don't think the original reported problem is actually a problem. On my screen, it's not even very wide because the table cell wraps anyway. I think the solutions to attempt to address this are making the problem more complicated and resulting in more problems than it fixes.

![Screenshot from 2022-10-28 18-22-33](https://user-images.githubusercontent.com/1280725/198746284-61714068-3f1e-4ea3-b1cc-e308a48c8721.png)
",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3056#pullrequestreview-1160816235,2022-10-28T22:38:42Z,8c63391b6b7b394843e395d73d1e112f4db5cff9
3067,ctubbsii,,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3067#pullrequestreview-1169418222,2022-11-05T14:42:18Z,29b8963871a761c35285bcd06913bf31c6ddd940
3067,ctubbsii,,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3067#pullrequestreview-1169418797,2022-11-05T14:44:30Z,29b8963871a761c35285bcd06913bf31c6ddd940
3067,ctubbsii,"To simplify the code, please remove the negation on the condition, and change the order of the if/else. Also, I think the comment above it needs improved.",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3067#pullrequestreview-1174780970,2022-11-09T21:36:57Z,94f5162c5e56efb4ca1d0e86c0cc01c6ae458694
3083,ctubbsii,,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3083#pullrequestreview-1191048521,2022-11-23T05:24:16Z,f48a88b24fab1de70ef9a8127866cb2a12963157
3083,ctubbsii,,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3083#pullrequestreview-1192549205,2022-11-24T05:41:42Z,dba224e83a5efc2037d5a3f7a881ae9eb4d3b1e2
3106,ctubbsii,,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3106#pullrequestreview-1203571234,2022-12-03T20:47:26Z,be00054008d03acf99fd42b22827415a127625f7
3106,ctubbsii,,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3106#pullrequestreview-1204681908,2022-12-05T14:54:26Z,bdd4d1897c96f3f40d3b7acd9751127d6ececa75
3109,EdColeman,,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3109#pullrequestreview-1219517213,2022-12-15T16:07:38Z,def13d1466686d49f2d6175cf82e5dbe6bedd2a7
3118,ctubbsii,"I like the idea of this utility, but I think the output can be improved.

Instead of  `CAN_ACCESS`, we should say `ACCUMULO_HAS_ALL` or something to clarify who can access and what they can access.

For the other items on the left, I think it would be enough to highlight `PRIVATE` or `NOT_PRIVATE`, with `PRIVATE` meaning only Accumulo can access, and `NOT_PRIVATE` means anything other than Accumulo can access it. `NOT_PRIVATE` implies that the user would have to look at the ACLs on the right side to see what that actually means.",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3118#pullrequestreview-1218039013,2022-12-14T18:40:48Z,3dea27d1a5f0c064a85d5213fdb502206f256c15
3118,ctubbsii,"Output looks fine, but I think the classes are probably in the wrong package, and there's some confusion over method names that I think could be improved.",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3118#pullrequestreview-1254053447,2023-01-18T18:17:11Z,d8ace68633c15f8d47d5685c21497fda42e77cce
3124,ctubbsii,,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3124#pullrequestreview-1223350530,2022-12-19T19:13:58Z,5432564c9dc206b84baf7a2940f647cf27b27f6b
3124,ctubbsii,"Conceptually, I am in favor of this feature. However, I am not sold on the naming, and I have concerns about the implementation of the CorrelationIdLogger to log the scan lifecycle events (I'm having serious reservations about the creation of duplicate logs, confusing args interpolation, and new use of Level API).",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3124#pullrequestreview-1292202229,2023-02-10T00:14:49Z,d5bbae6ee759b2d1a92e1cea63eb502d06a89ee0
3129,cshannon,I saw you removed the HostAndPort test but I would think we should keep it and update it because one of the main things that was tested was the comparator functionality which doesn't exist in the Guava version so that still needs to be tested.,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3129#pullrequestreview-1220723986,2022-12-16T11:42:11Z,932a1a9d7e2fb177bccd45a6e89c94fce347c52c
3134,ctubbsii,"I'm wondering if this is a bug in 1.10, or if it only affected us after the upgrade to Thrift 0.17. If it affects 1.10, it would be good to backport, along with the integration test. However, we're not using JUnit5 in 1.10, so we'd have to write the IT a bit differently.
",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3134#pullrequestreview-1221903531,2022-12-17T22:28:07Z,fdc6db12227e2507faaf2f30b12e4875726c3fa6
3136,ctubbsii,,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3136#pullrequestreview-1223327124,2022-12-19T18:26:55Z,508b7d0a00087c91106b9e9116c79253b4adb9e7
3136,ctubbsii,,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3136#pullrequestreview-1293864204,2023-02-10T19:52:10Z,22c8ce4bbb060d4e4e1adbae085af16db92ab614
3137,dlmarion,,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3137#pullrequestreview-1237320392,2023-01-05T12:53:07Z,c903608107b01fe268927c7deb812a7b46187e2f
3139,ctubbsii,"Because there are differences between this branch and main that will affect merging this forward into the main branch, I'd like to pause this PR until we have one ready to merge against the main branch first. Then we can resume this PR as the backport of that one, after it is merged.",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3139#pullrequestreview-1229521604,2022-12-24T05:22:22Z,9609b688305f12a100c1e7ad1947d5cae9b872f8
3142,ctubbsii,,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3142#pullrequestreview-1233174530,2022-12-30T16:53:21Z,5455550fe21ffb01f60acb3ba7171ddaeb587d65
3142,ctubbsii,"I rushed through the test cases you added, but gave more attention to the main code. Overall the main code changes look good. I am curious about a few things:

1. What behavior do you expect if there was a crash on assignment, or a crash/kill that circumvented an unassignment? I was wondering if the behavior in these edge cases for the 'assignment' mode made sense as you've implemented them here.
1. I'm also curious what you thought about how it should work if the value were to be changed in the ZooKeeper system config while a system was running.
1. Also, the property name is a tserver property... but since the locations are updated via Ample, it's not clear that the tserver is the only one that exclusively updates them. I wonder if the manager might update the current/last location, and if the property is still appropriately named in that case.
1. I'm also curious if you had thought about backporting this to 2.1.",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3142#pullrequestreview-1253088336,2023-01-18T09:44:25Z,6d788025a39c60f231fa86c6bd568d5f0f5e4494
3151,cshannon,,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3151#pullrequestreview-1239682810,2023-01-07T15:56:15Z,0177dbd115e1687be7029b73bf582d4f467fe3fb
3152,dlmarion,,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3152#pullrequestreview-1238978398,2023-01-06T15:42:37Z,b529a787b47e7e16569b9d489ed22d19d8134bc2
3160,ctubbsii,,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3160#pullrequestreview-1269918848,2023-01-25T18:51:01Z,79b0372777d0cfe46fdcf6fb9b104bf491101f20
3160,ctubbsii,I have only minor suggestions remaining for this... some of which might be an existing bug in 1.10 or 2.1's upgrade code.,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3160#pullrequestreview-1286084033,2023-02-06T22:17:00Z,ecf517fe82c97840f8a79442428e097d0c11f9a3
3160,ctubbsii,Requesting changes. See last comment about the more informative version check message.,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3160#pullrequestreview-1287767974,2023-02-07T18:45:34Z,7c8ec3ad63f144649ed3eeb82c9e21935fd8eba6
3167,ctubbsii,,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3167#pullrequestreview-1271468293,2023-01-26T17:23:23Z,967df31299ee0f560a3cd29831bc67eefa8b16d2
